week,sales
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-15,0
2021-01-16,695.32
2021-01-16,155.89
2021-01-16,633.67
2021-01-16,766.9
2021-01-16,19.98
2021-01-16,1060.97
2021-01-16,545.73
2021-01-16,100.1
2021-01-16,81.99
2021-01-16,775.11
2021-01-16,0
2021-01-16,0
2021-01-16,117.12
2021-01-16,0
2021-01-16,1299.56
2021-01-16,1569.67
2021-01-16,348.58
2021-01-16,763.68
2021-01-16,2694.71
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,24.55
2021-01-16,857.83
2021-01-16,96.7
2021-01-16,0
2021-01-16,0
2021-01-16,1478.87
2021-01-16,0
2021-01-16,0
2021-01-16,1794.48
2021-01-16,858.72
2021-01-16,139.35
2021-01-16,0
2021-01-16,0
2021-01-16,60.77
2021-01-16,58.64
2021-01-16,0
2021-01-16,0
2021-01-16,111.52
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-16,0
2021-01-17,569.5
2021-01-17,265.14
2021-01-17,600.07
2021-01-17,657.58
2021-01-17,38.66
2021-01-17,1456.95
2021-01-17,216.08
2021-01-17,207.26
2021-01-17,194.98
2021-01-17,509.36
2021-01-17,0
2021-01-17,0
2021-01-17,83.27
2021-01-17,0
2021-01-17,1667.23
2021-01-17,1766.51
2021-01-17,519.61
2021-01-17,1019.95
2021-01-17,2745.51
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,61.43
2021-01-17,757.78
2021-01-17,112.77
2021-01-17,0
2021-01-17,0
2021-01-17,1263.75
2021-01-17,0
2021-01-17,0
2021-01-17,1517.8
2021-01-17,516.03
2021-01-17,191.93
2021-01-17,0
2021-01-17,0
2021-01-17,119.41
2021-01-17,87.76
2021-01-17,0
2021-01-17,0
2021-01-17,10.47
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-17,0
2021-01-18,516
2021-01-18,96.77
2021-01-18,591.34
2021-01-18,0
2021-01-18,805.91
2021-01-18,20.81
2021-01-18,973.19
2021-01-18,323.25
2021-01-18,117.43
2021-01-18,173.05
2021-01-18,517.55
2021-01-18,16.74
2021-01-18,0
2021-01-18,50.22
2021-01-18,0
2021-01-18,1406.86
2021-01-18,1734.9
2021-01-18,806.14
2021-01-18,811.88
2021-01-18,2782.57
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,43.15
2021-01-18,735.74
2021-01-18,43.45
2021-01-18,0
2021-01-18,0
2021-01-18,1321.56
2021-01-18,0
2021-01-18,0
2021-01-18,1946.87
2021-01-18,746.13
2021-01-18,149.45
2021-01-18,0
2021-01-18,0
2021-01-18,86.46
2021-01-18,76.85
2021-01-18,0
2021-01-18,0
2021-01-18,107.6
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-18,0
2021-01-19,754.5
2021-01-19,104.4
2021-01-19,642.46
2021-01-19,0
2021-01-19,52.84
2021-01-19,844.1
2021-01-19,20.67
2021-01-19,0
2021-01-19,1330.01
2021-01-19,308.78
2021-01-19,659.74
2021-01-19,204.66
2021-01-19,423.94
2021-01-19,0
2021-01-19,0
2021-01-19,83.09
2021-01-19,0
2021-01-19,1340.62
2021-01-19,1396.02
2021-01-19,367.81
2021-01-19,1056.08
2021-01-19,2641.27
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,72.64
2021-01-19,840.56
2021-01-19,62.93
2021-01-19,0
2021-01-19,0
2021-01-19,1183.93
2021-01-19,0
2021-01-19,0
2021-01-19,1917.92
2021-01-19,989.71
2021-01-19,124.26
2021-01-19,0
2021-01-19,0
2021-01-19,196.64
2021-01-19,106.44
2021-01-19,0
2021-01-19,0
2021-01-19,45.53
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-19,0
2021-01-20,492.89
2021-01-20,444.52
2021-01-20,509.6
2021-01-20,105.66
2021-01-20,233.94
2021-01-20,826.71
2021-01-20,24.55
2021-01-20,0
2021-01-20,910.54
2021-01-20,301.01
2021-01-20,656.02
2021-01-20,160.89
2021-01-20,178.76
2021-01-20,17.94
2021-01-20,0
2021-01-20,35.88
2021-01-20,0
2021-01-20,1360.43
2021-01-20,1509.83
2021-01-20,313.39
2021-01-20,897.46
2021-01-20,2903.51
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,76.06
2021-01-20,963.56
2021-01-20,125.72
2021-01-20,0
2021-01-20,0
2021-01-20,1128.81
2021-01-20,0
2021-01-20,0
2021-01-20,1557.21
2021-01-20,560.66
2021-01-20,67.8
2021-01-20,0
2021-01-20,0
2021-01-20,169.09
2021-01-20,81.93
2021-01-20,0
2021-01-20,0
2021-01-20,51.55
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-20,0
2021-01-21,518.16
2021-01-21,246.47
2021-01-21,825.41
2021-01-21,278.15
2021-01-21,102.63
2021-01-21,1097
2021-01-21,19.98
2021-01-21,51.77
2021-01-21,994.23
2021-01-21,257.41
2021-01-21,592.86
2021-01-21,301.15
2021-01-21,180.72
2021-01-21,56.72
2021-01-21,0
2021-01-21,79.1
2021-01-21,0
2021-01-21,1314.3
2021-01-21,1161.48
2021-01-21,664.08
2021-01-21,691.08
2021-01-21,2603.09
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,36.32
2021-01-21,862.76
2021-01-21,154.92
2021-01-21,0
2021-01-21,0
2021-01-21,992.12
2021-01-21,0
2021-01-21,0
2021-01-21,1675.63
2021-01-21,645.29
2021-01-21,104.69
2021-01-21,0
2021-01-21,0
2021-01-21,138.22
2021-01-21,77.36
2021-01-21,0
2021-01-21,0
2021-01-21,215.98
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-21,0
2021-01-22,804.39
2021-01-22,361.77
2021-01-22,462.71
2021-01-22,0
2021-01-22,132.95
2021-01-22,777.31
2021-01-22,0
2021-01-22,0
2021-01-22,961.81
2021-01-22,195.74
2021-01-22,409.06
2021-01-22,38.68
2021-01-22,124.94
2021-01-22,35.88
2021-01-22,0
2021-01-22,70.15
2021-01-22,0
2021-01-22,1542.89
2021-01-22,1089.6
2021-01-22,335.92
2021-01-22,769.71
2021-01-22,1817.88
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,42.33
2021-01-22,592.1
2021-01-22,85.44
2021-01-22,0
2021-01-22,0
2021-01-22,1229.85
2021-01-22,0
2021-01-22,0
2021-01-22,1804.96
2021-01-22,862.5
2021-01-22,143.6
2021-01-22,0
2021-01-22,0
2021-01-22,73.88
2021-01-22,37.14
2021-01-22,0
2021-01-22,0
2021-01-22,90.42
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-22,0
2021-01-23,1203.9
2021-01-23,194
2021-01-23,616.72
2021-01-23,271.7
2021-01-23,183.61
2021-01-23,1018
2021-01-23,19.98
2021-01-23,30.99
2021-01-23,1066.81
2021-01-23,266.54
2021-01-23,558.29
2021-01-23,183.46
2021-01-23,181.24
2021-01-23,0
2021-01-23,0
2021-01-23,134.88
2021-01-23,0
2021-01-23,1528.03
2021-01-23,966.47
2021-01-23,567.44
2021-01-23,714.45
2021-01-23,2222.87
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,86.27
2021-01-23,944.91
2021-01-23,48.9
2021-01-23,0
2021-01-23,0
2021-01-23,1011.16
2021-01-23,0
2021-01-23,0
2021-01-23,1878.23
2021-01-23,806.38
2021-01-23,161.89
2021-01-23,0
2021-01-23,0
2021-01-23,122.35
2021-01-23,54.3
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-23,0
2021-01-24,1314.35
2021-01-24,121.85
2021-01-24,561.15
2021-01-24,108.85
2021-01-24,87.67
2021-01-24,1196.49
2021-01-24,54.3
2021-01-24,0
2021-01-24,1474.94
2021-01-24,227.79
2021-01-24,671.97
2021-01-24,224.53
2021-01-24,257.41
2021-01-24,32.66
2021-01-24,0
2021-01-24,121.62
2021-01-24,0
2021-01-24,1639.91
2021-01-24,1435.4
2021-01-24,524.15
2021-01-24,606.02
2021-01-24,3089.83
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,74.46
2021-01-24,846.9
2021-01-24,101.33
2021-01-24,0
2021-01-24,0
2021-01-24,781.88
2021-01-24,0
2021-01-24,0
2021-01-24,972.51
2021-01-24,771.86
2021-01-24,132.45
2021-01-24,0
2021-01-24,0
2021-01-24,243.51
2021-01-24,136.51
2021-01-24,0
2021-01-24,0
2021-01-24,37.48
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-24,0
2021-01-25,1221.04
2021-01-25,306.29
2021-01-25,730.09
2021-01-25,178.7
2021-01-25,140.67
2021-01-25,1053.89
2021-01-25,17.16
2021-01-25,0
2021-01-25,1629.28
2021-01-25,257.98
2021-01-25,439.58
2021-01-25,113.61
2021-01-25,236.57
2021-01-25,16.33
2021-01-25,0
2021-01-25,69.07
2021-01-25,0
2021-01-25,1045.93
2021-01-25,1451.82
2021-01-25,585.36
2021-01-25,910.32
2021-01-25,2475.17
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,70.27
2021-01-25,743.64
2021-01-25,81.99
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,815.54
2021-01-25,35.66
2021-01-25,0
2021-01-25,0
2021-01-25,102.21
2021-01-25,35.14
2021-01-25,0
2021-01-25,0
2021-01-25,99.18
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-25,0
2021-01-26,474.63
2021-01-26,159.05
2021-01-26,588.73
2021-01-26,500.25
2021-01-26,198.15
2021-01-26,829.13
2021-01-26,37.96
2021-01-26,0
2021-01-26,1538.67
2021-01-26,502.31
2021-01-26,762.88
2021-01-26,224.17
2021-01-26,158.57
2021-01-26,65.39
2021-01-26,0
2021-01-26,208.79
2021-01-26,0
2021-01-26,1489.19
2021-01-26,1521.67
2021-01-26,390.74
2021-01-26,956.29
2021-01-26,2691.75
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,83.93
2021-01-26,1047.52
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,831.31
2021-01-26,0
2021-01-26,0
2021-01-26,1363.13
2021-01-26,795.85
2021-01-26,201.78
2021-01-26,0
2021-01-26,0
2021-01-26,236.84
2021-01-26,131.86
2021-01-26,0
2021-01-26,0
2021-01-26,52.5
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-26,0
2021-01-27,977.43
2021-01-27,326.99
2021-01-27,659.5
2021-01-27,275.91
2021-01-27,152.34
2021-01-27,871.66
2021-01-27,20.92
2021-01-27,0
2021-01-27,1936.12
2021-01-27,180.56
2021-01-27,611.95
2021-01-27,154.72
2021-01-27,222.57
2021-01-27,82.44
2021-01-27,0
2021-01-27,65.53
2021-01-27,0
2021-01-27,1657.77
2021-01-27,1367.1
2021-01-27,403.86
2021-01-27,1101.38
2021-01-27,2232.71
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,67.16
2021-01-27,904.27
2021-01-27,126.32
2021-01-27,0
2021-01-27,0
2021-01-27,1470.51
2021-01-27,0
2021-01-27,0
2021-01-27,1363.43
2021-01-27,829.19
2021-01-27,154.66
2021-01-27,0
2021-01-27,0
2021-01-27,78.86
2021-01-27,57.46
2021-01-27,0
2021-01-27,0
2021-01-27,62.97
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-27,0
2021-01-28,783.58
2021-01-28,215.75
2021-01-28,864.54
2021-01-28,427.48
2021-01-28,279.64
2021-01-28,923.41
2021-01-28,61.54
2021-01-28,0
2021-01-28,1476.23
2021-01-28,188.64
2021-01-28,359.2
2021-01-28,190.83
2021-01-28,252.99
2021-01-28,16.31
2021-01-28,20.98
2021-01-28,65.92
2021-01-28,0
2021-01-28,1109.9
2021-01-28,1147.74
2021-01-28,577.04
2021-01-28,1319.97
2021-01-28,1992.74
2021-01-28,41.94
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,85.72
2021-01-28,865.4
2021-01-28,58.02
2021-01-28,0
2021-01-28,0
2021-01-28,1374.48
2021-01-28,0
2021-01-28,0
2021-01-28,1809.67
2021-01-28,690.23
2021-01-28,157.85
2021-01-28,0
2021-01-28,0
2021-01-28,98.76
2021-01-28,38.82
2021-01-28,0
2021-01-28,0
2021-01-28,60.36
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-28,0
2021-01-29,643.52
2021-01-29,255.14
2021-01-29,875.71
2021-01-29,100.27
2021-01-29,75.12
2021-01-29,600.91
2021-01-29,39.96
2021-01-29,0
2021-01-29,957.44
2021-01-29,161.9
2021-01-29,510.52
2021-01-29,35
2021-01-29,215.32
2021-01-29,20.84
2021-01-29,73.43
2021-01-29,155.42
2021-01-29,0
2021-01-29,1403.92
2021-01-29,1137.72
2021-01-29,318.28
2021-01-29,1495.4
2021-01-29,1729.21
2021-01-29,214.3
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,41.76
2021-01-29,730.97
2021-01-29,107.68
2021-01-29,0
2021-01-29,0
2021-01-29,927.89
2021-01-29,0
2021-01-29,0
2021-01-29,1264.57
2021-01-29,709.27
2021-01-29,204.22
2021-01-29,0
2021-01-29,0
2021-01-29,145.77
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,35.66
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-29,0
2021-01-30,864.27
2021-01-30,125.39
2021-01-30,917.47
2021-01-30,262.45
2021-01-30,57.92
2021-01-30,967
2021-01-30,0
2021-01-30,0
2021-01-30,806.8
2021-01-30,276.08
2021-01-30,582.74
2021-01-30,143.96
2021-01-30,279.98
2021-01-30,128.83
2021-01-30,83.88
2021-01-30,164.96
2021-01-30,0
2021-01-30,1461.69
2021-01-30,1520.69
2021-01-30,406.63
2021-01-30,1161.04
2021-01-30,2030.33
2021-01-30,410.85
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,53.16
2021-01-30,1014.33
2021-01-30,23.97
2021-01-30,0
2021-01-30,0
2021-01-30,572.12
2021-01-30,0
2021-01-30,0
2021-01-30,1248.09
2021-01-30,611.43
2021-01-30,170.03
2021-01-30,0
2021-01-30,0
2021-01-30,121.43
2021-01-30,53.82
2021-01-30,0
2021-01-30,0
2021-01-30,95.76
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-30,0
2021-01-31,1152.85
2021-01-31,494.06
2021-01-31,755.26
2021-01-31,179.63
2021-01-31,153.54
2021-01-31,1011.94
2021-01-31,0
2021-01-31,57.94
2021-01-31,0
2021-01-31,1552.22
2021-01-31,323.83
2021-01-31,698.16
2021-01-31,176.9
2021-01-31,216.98
2021-01-31,16.31
2021-01-31,217.2
2021-01-31,162.65
2021-01-31,0
2021-01-31,1783.45
2021-01-31,1793.63
2021-01-31,687.64
2021-01-31,1303.76
2021-01-31,1673.06
2021-01-31,489.98
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,98.6
2021-01-31,1035.57
2021-01-31,135.38
2021-01-31,0
2021-01-31,0
2021-01-31,785.02
2021-01-31,0
2021-01-31,0
2021-01-31,1336.14
2021-01-31,671.27
2021-01-31,236.29
2021-01-31,0
2021-01-31,0
2021-01-31,177.24
2021-01-31,117.23
2021-01-31,0
2021-01-31,0
2021-01-31,88.64
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-01-31,0
2021-02-01,762.03
2021-02-01,298.34
2021-02-01,895.9
2021-02-01,100.71
2021-02-01,151.92
2021-02-01,427.94
2021-02-01,0
2021-02-01,0
2021-02-01,1025.82
2021-02-01,262.53
2021-02-01,623.96
2021-02-01,107.86
2021-02-01,158.16
2021-02-01,0
2021-02-01,83.9
2021-02-01,16.49
2021-02-01,0
2021-02-01,1325.17
2021-02-01,1490.59
2021-02-01,381.7
2021-02-01,1529.11
2021-02-01,1526.16
2021-02-01,377.28
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,71.32
2021-02-01,956.75
2021-02-01,227.55
2021-02-01,0
2021-02-01,0
2021-02-01,507.33
2021-02-01,0
2021-02-01,0
2021-02-01,1082.94
2021-02-01,621.95
2021-02-01,35
2021-02-01,0
2021-02-01,0
2021-02-01,369.71
2021-02-01,72.19
2021-02-01,0
2021-02-01,0
2021-02-01,24.82
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-01,0
2021-02-02,643.35
2021-02-02,93.24
2021-02-02,543.45
2021-02-02,269.44
2021-02-02,151.14
2021-02-02,279.87
2021-02-02,60.66
2021-02-02,0
2021-02-02,1047.96
2021-02-02,208.68
2021-02-02,466.29
2021-02-02,141.17
2021-02-02,91.55
2021-02-02,0
2021-02-02,130.34
2021-02-02,0
2021-02-02,0
2021-02-02,1253.74
2021-02-02,1117.95
2021-02-02,383.32
2021-02-02,1395.29
2021-02-02,1979.18
2021-02-02,293.7
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,873.03
2021-02-02,29.83
2021-02-02,0
2021-02-02,0
2021-02-02,637.53
2021-02-02,0
2021-02-02,0
2021-02-02,991.8
2021-02-02,484.27
2021-02-02,70
2021-02-02,0
2021-02-02,0
2021-02-02,116.36
2021-02-02,37.86
2021-02-02,0
2021-02-02,0
2021-02-02,18.16
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-02,0
2021-02-03,514.23
2021-02-03,114.26
2021-02-03,684.2
2021-02-03,99.96
2021-02-03,151.56
2021-02-03,362.76
2021-02-03,17.16
2021-02-03,0
2021-02-03,1314.66
2021-02-03,322.22
2021-02-03,718.3
2021-02-03,106.98
2021-02-03,230.27
2021-02-03,0
2021-02-03,94.39
2021-02-03,0
2021-02-03,0
2021-02-03,1408.96
2021-02-03,1493.24
2021-02-03,651.85
2021-02-03,1244.4
2021-02-03,2766.57
2021-02-03,251.22
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,136.84
2021-02-03,790.25
2021-02-03,44.05
2021-02-03,0
2021-02-03,0
2021-02-03,690.96
2021-02-03,0
2021-02-03,0
2021-02-03,1081.08
2021-02-03,350.43
2021-02-03,87.5
2021-02-03,0
2021-02-03,0
2021-02-03,77.81
2021-02-03,57.83
2021-02-03,0
2021-02-03,0
2021-02-03,67.14
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-03,0
2021-02-04,777.4
2021-02-04,384.21
2021-02-04,1043.25
2021-02-04,149.84
2021-02-04,386.35
2021-02-04,227.9
2021-02-04,44.97
2021-02-04,0
2021-02-04,1525.77
2021-02-04,177.64
2021-02-04,459.03
2021-02-04,69.32
2021-02-04,168.11
2021-02-04,0
2021-02-04,228.51
2021-02-04,0
2021-02-04,0
2021-02-04,1369.15
2021-02-04,1225.72
2021-02-04,541.93
2021-02-04,1441.36
2021-02-04,2070.07
2021-02-04,327.31
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,52.5
2021-02-04,1093.7
2021-02-04,177.32
2021-02-04,0
2021-02-04,0
2021-02-04,705.11
2021-02-04,0
2021-02-04,0
2021-02-04,950.34
2021-02-04,491.56
2021-02-04,152.74
2021-02-04,0
2021-02-04,0
2021-02-04,19.98
2021-02-04,77.98
2021-02-04,0
2021-02-04,0
2021-02-04,18.16
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-04,0
2021-02-05,467.57
2021-02-05,418.7
2021-02-05,812.4
2021-02-05,48.32
2021-02-05,23.8
2021-02-05,177.49
2021-02-05,19.98
2021-02-05,0
2021-02-05,1030.6
2021-02-05,118.11
2021-02-05,591.27
2021-02-05,232.95
2021-02-05,128.04
2021-02-05,0
2021-02-05,150.83
2021-02-05,0
2021-02-05,0
2021-02-05,1232.76
2021-02-05,1147.14
2021-02-05,485.85
2021-02-05,710.98
2021-02-05,1505.82
2021-02-05,337.08
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,18.16
2021-02-05,618.34
2021-02-05,38.96
2021-02-05,0
2021-02-05,0
2021-02-05,613.74
2021-02-05,0
2021-02-05,0
2021-02-05,480.02
2021-02-05,265.28
2021-02-05,95.6
2021-02-05,0
2021-02-05,0
2021-02-05,40.74
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,10.47
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-05,0
2021-02-06,538.22
2021-02-06,335.95
2021-02-06,1324.32
2021-02-06,74.93
2021-02-06,194.8
2021-02-06,673.52
2021-02-06,18.68
2021-02-06,0
2021-02-06,886.61
2021-02-06,285.52
2021-02-06,645.36
2021-02-06,168.62
2021-02-06,162.01
2021-02-06,0
2021-02-06,98.89
2021-02-06,0
2021-02-06,0
2021-02-06,1475.04
2021-02-06,1615.89
2021-02-06,561.29
2021-02-06,1035.9
2021-02-06,2041.81
2021-02-06,288.88
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,789.19
2021-02-06,44.47
2021-02-06,0
2021-02-06,0
2021-02-06,725.82
2021-02-06,0
2021-02-06,0
2021-02-06,748.51
2021-02-06,426.65
2021-02-06,116.24
2021-02-06,0
2021-02-06,0
2021-02-06,170.39
2021-02-06,134.9
2021-02-06,0
2021-02-06,0
2021-02-06,67.87
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-06,0
2021-02-07,597.85
2021-02-07,96.84
2021-02-07,1088.34
2021-02-07,116.94
2021-02-07,199.32
2021-02-07,463.65
2021-02-07,0
2021-02-07,0
2021-02-07,906.59
2021-02-07,343.6
2021-02-07,561.38
2021-02-07,111.74
2021-02-07,123.06
2021-02-07,0
2021-02-07,130.7
2021-02-07,0
2021-02-07,0
2021-02-07,1720.75
2021-02-07,1725.09
2021-02-07,559.72
2021-02-07,1043.51
2021-02-07,2443.01
2021-02-07,283.17
2021-02-07,0
2021-02-07,0
2021-02-07,0
2021-02-07,97.63
2021-02-07,846.41
